"method","metric","val","scenario","n","p_over_n","L","pi_po","pi_d","d","pev","gamma","perc_theta_share","alpha","graph_type"
"poFGGM","ThetaError",0.361315874697431,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.399343511237616,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.396151521068031,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.366616384685868,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.37276061563174,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.370338338150793,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.373039811150219,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.362861284512122,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.371904936375315,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.372231111292351,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.392351772655609,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.363694122785762,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.39061513238242,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.385967276748024,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.397167789410647,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.375708072371214,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.354789051187886,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.358175897363813,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.385108710208169,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.377222914643052,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"poFGGM","ThetaError",0.354466100829645,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.410521502148798,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.436955880923924,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.415322263152154,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.414082229577821,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.431430608824793,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.428343781897815,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.420687071523363,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.432955181980109,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.397489600591092,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.402844868281341,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.46655231972477,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.440107905780811,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.420486867040788,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.427748742820795,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.441017360292878,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.388444537411394,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.423688009039688,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.431590817277612,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.439614475575793,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.438224768766634,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.447969899686275,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.434162376657315,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.403850490829058,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.42087771387251,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.411635131737108,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.411613452548221,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.43372482285007,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.421865536166691,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.415903569770891,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.423511397839173,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.422835438959977,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.434278777966162,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.392561088563154,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.410522380940021,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.438172154350571,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.423572195520225,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.423117647425856,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.409824121970016,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.414247910237142,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.452184657543454,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.417891248178035,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.421727857648833,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.376979278029272,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.424108285896976,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.43836872326099,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.395741055211213,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.43911326508498,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.418227863087148,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.436163617677417,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.441049393678226,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.422257050268436,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.451387017161621,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.384252334385513,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.403105622767983,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.422420616664166,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.460921204137651,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.406397661020753,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.432429428932439,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.432420612808155,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.437657041921866,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.446362269504685,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.418231729235802,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.415294231783017,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.40122417964027,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.406400522712689,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.419263565260579,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.406770881789634,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.392106003700341,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.445464784594497,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.396981817015393,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.423851013171383,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.430997626990762,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.444618018506944,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.429890454718079,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.426086064759583,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.423830973451165,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.414818302978655,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.430151166721715,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.413329468064906,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.394242642545073,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.434498529395111,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.417647663366182,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.417975926954357,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.436475407742319,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.424805713999216,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.421930092887089,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.438883896919393,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.431509569813417,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.419876233963881,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.428667669886083,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.399432994095049,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.432597637027761,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.438671384196502,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.416046032188503,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.409983959963479,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.414675920396151,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.421949317153517,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.423505250055847,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.415559468296627,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Kraus","ThetaError",0.431351022476126,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","best","smallworld"
"Oracle","ThetaError",0.358056857062187,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","none","smallworld"
"Oracle","ThetaError",0.387453786474087,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","none","smallworld"
"Oracle","ThetaError",0.344365518092205,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","none","smallworld"
"Oracle","ThetaError",0.358192842029842,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","none","smallworld"
"Oracle","ThetaError",0.358211635919083,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","none","smallworld"
"Oracle","ThetaError",0.372575103838181,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","none","smallworld"
"Oracle","ThetaError",0.403605815719038,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","none","smallworld"
"Oracle","ThetaError",0.365177966695961,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","none","smallworld"
"Oracle","ThetaError",0.355268553912842,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","none","smallworld"
"Oracle","ThetaError",0.359623822941774,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","none","smallworld"
"Oracle","ThetaError",0.374432473133805,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","none","smallworld"
"Oracle","ThetaError",0.398719398793626,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","none","smallworld"
"Oracle","ThetaError",0.379409990139552,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","none","smallworld"
"Oracle","ThetaError",0.367039891107642,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","none","smallworld"
"Oracle","ThetaError",0.380472513246956,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","none","smallworld"
"Oracle","ThetaError",0.350952560282625,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","none","smallworld"
"Oracle","ThetaError",0.38413335164231,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","none","smallworld"
"Oracle","ThetaError",0.399080675843431,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","none","smallworld"
"Oracle","ThetaError",0.367627513405996,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","none","smallworld"
"Oracle","ThetaError",0.385680355151954,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","none","smallworld"
"Oracle","ThetaError",0.368779971779389,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","none","smallworld"
"Oracle","ThetaError",0.380112007948311,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","none","smallworld"
"Oracle","ThetaError",0.369574344619111,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","none","smallworld"
"Oracle","ThetaError",0.366971302449112,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","none","smallworld"
"Oracle","ThetaError",0.370120470072203,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","none","smallworld"
"Oracle","ThetaError",0.364188197776355,"missing","100","0.2","5","0.7","0.5","50","0.99","0.0","1.0","none","smallworld"
